timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
2058708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.080261186,0.010542013,1.7193938e-10,0.027964275,0.011492338,-9.7737055,0.0002769687,-2.1305308e-05,0.004687164,0.0034176917,0.006053205,0.0037948727,0.00019648674,5.2849933e-05,9.1043126e-05,11.813992,11.813992
2059708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.080646984,0.010853636,1.6517648e-10,0.038402993,0.02624062,-9.820824,0.0008948223,-0.0012783175,-0.0021305291,0.0069228183,0.0068607195,0.003748843,0.00014368596,9.849018e-05,6.480115e-05,11.814053,11.814053
2060708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.079933584,0.011466254,5.4379456e-10,0.027102364,-0.021834977,-8.128506,-0.018769959,-0.039734364,-0.0009161283,0.003678507,0.003920979,0.014919418,0.00013128745,0.00014591488,8.909317e-05,11.814231,11.814231
2061708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08024125,0.010091576,1.2757873e-10,-0.057843912,-0.01934498,-9.766907,-0.0023435818,-0.0012144013,-0.005475459,0.0046563055,0.008206565,0.0032492196,0.00012293541,7.890373e-05,0.00010748621,11.818463,11.818463
2062708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.082395144,0.010021158,1.7191769e-10,0.014269441,0.011588108,-9.817376,0.0025992454,0.0054328484,0.004111921,0.004695858,0.0052381246,0.005333416,7.334327e-05,8.513277e-05,9.0795365e-05,11.822931,11.822931
2063708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.076373,0.009810728,1.5887351e-10,-0.026144683,-0.016471937,-9.798031,-0.008436894,0.0043249736,0.00091612776,0.0038061438,0.003066881,0.0033146597,8.460509e-05,5.2917072e-05,9.384511e-05,11.827563,11.827563
2064708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07722213,0.009964727,1.4148144e-10,0.022697031,-0.041754708,-9.806267,-0.00406931,0.0019387811,-0.0030040457,0.0073926873,0.00701482,0.007813815,4.9336813e-05,0.00012418558,7.595706e-05,11.832227,11.832227
2065708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.21183646,0.009672291,1.0177324e-10,0.030358477,0.022888733,-9.432772,-0.006434197,-0.0040267,0.003174488,0.0023572342,0.0049149236,0.007899779,2.7398519e-05,4.728474e-05,7.989572e-05,11.82974,11.82974
2066708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.089343846,0.010250061,1.4054795e-10,-0.0026815063,-0.006128995,-9.245928,-0.00040480035,0.00221575,-0.00044741106,0.0028906155,0.003611803,0.0051852814,0.00010596748,9.5858406e-05,6.164927e-05,11.82806,11.82806
2067708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08104464,0.0109104635,1.5169212e-10,0.0067995316,-0.009193566,-9.675639,0.002386192,-0.00149137,-0.003984089,0.0056451107,0.004891326,0.010584291,7.5797245e-05,0.00011697777,6.501676e-05,11.829187,11.829187
2068708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,1.4319481,0.028650818,2.6261515e-09,0.19325995,0.29917973,-16.36073,0.004623248,0.06291452,-0.0044528046,25.189125,0.9187381,414.56488,8.831775e-05,0.081240356,0.0001071874,11.832697,11.832697
2069708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.19191523,0.012238504,1.08574504e-10,0.012928689,-0.0043093916,-9.810193,0.0044315,0.001107875,0.00025566356,0.004832246,0.0034034948,0.005717948,7.5787786e-05,6.565034e-05,5.0524563e-05,11.832729,11.832729
