timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
46792000,46792000,1310988,-1.1420342,0.1364695,-9.65821,11.814661,0,0,0,0,1
47792000,47792000,1310988,-0.50038815,0.0023942017,-9.983821,11.814661,0,0,0,0,1
48792000,48792000,1310988,-0.33758244,-0.016759412,-9.919178,11.814814,0,0,0,0,1
49792000,49792000,1310988,-0.10295067,-0.58418524,-9.981427,11.814814,0,0,0,0,1
50792000,50792000,1310988,-0.90979666,-0.7398083,-10.25676,11.814569,0,0,0,0,1
51792000,51792000,1310988,-1.7238252,-0.31603462,-9.679757,11.814783,0,0,0,0,1
52792000,52792000,1310988,-1.6352397,0.06703765,-9.871294,11.814875,0,0,0,0,1
53792000,53792000,1310988,-1.4915876,0.06943185,-9.662998,11.814875,0,0,0,0,1
54792000,54792000,1310988,-1.6376339,-0.009576807,-9.68694,11.814936,0,0,0,0,1
55792000,55792000,1310988,-1.3096284,-0.05746084,-9.849746,11.815058,0,0,0,0,1
56792000,56792000,1310988,-0.8451532,-0.07182605,-9.933543,11.815149,0,0,0,0,1
57792000,57792000,1310988,-0.4141969,-0.09816227,-9.828198,11.815241,0,0,0,0,1
58792000,58792000,1310988,-0.39025488,0.06943185,-9.809045,11.815302,0,0,0,0,1
59792000,59792000,1310988,-0.045489833,-0.10534488,-9.902418,11.817163,0,0,0,0,1
60792000,60792000,1310988,-0.031124622,-0.17717093,-9.76116,11.8215275,0,0,0,0,1
61792000,61792000,1310988,0.038307227,-0.059855044,-9.825804,11.826044,0,0,0,0,1
62792000,62792000,1310988,0.0,-0.033518825,-9.655815,11.830591,0,0,0,0,1
63792000,63792000,1310988,-0.088585466,-0.110133275,-9.878476,11.832727,0,0,0,0,1
64792000,64792000,1310988,0.06464344,-0.16759412,-9.773131,11.832727,0,0,0,0,1
65792000,65792000,1310988,-0.045489833,-0.08379706,-9.825804,11.832727,0,0,0,0,1
66792000,66792000,1310988,-0.095768064,0.04309563,-9.983821,11.832727,0,0,0,0,1
