timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
48660000,48660000,0.7,2.6453192e-06,-0.040433362,1.0005317,0.00018155422,1.0,1
48756000,48756000,0.7,2.6397404e-06,-0.069739826,1.0005372,0.0005401147,1.0,1
48860000,48860000,0.6999988,2.6335274e-06,-0.07376323,1.0005358,0.0006042333,1.0,1
48964000,48964000,0.7,2.6287983e-06,-0.031582266,1.0005355,0.00011076729,1.0,1
49068000,49068000,0.69999933,2.6213932e-06,0.017047882,1.0005283,3.22752e-05,1.0,1
49164000,49164000,0.6999737,2.6149173e-06,0.057448454,1.0005141,0.00036651432,1.0,1
49268000,49268000,0.6999584,2.608642e-06,-0.007725835,1.0004948,6.628778e-06,1.0,1
49372000,49372000,0.69997805,2.6027597e-06,-0.03757964,1.0004913,0.00015683733,1.0,1
49468000,49468000,0.699999,2.5973397e-06,-0.042550355,1.000495,0.00020107078,1.0,1
49564000,49564000,0.7,2.5917418e-06,-0.16678326,1.0005049,0.00308918,1.0,1
49668000,49668000,0.69999754,2.5866302e-06,0.06746441,1.0005138,0.00050545664,1.0,1
49772000,49772000,0.6999962,2.580078e-06,-0.121070564,1.0005174,0.0016278336,1.0,1
49860000,49860000,0.69998753,2.5745605e-06,0.068853885,1.000515,0.0005264908,1.0,1
49964000,49964000,0.6999835,2.5694508e-06,-0.0818793,1.0005136,0.00074453105,1.0,1
50068000,50068000,0.69995975,2.56313e-06,0.08259097,1.0005075,0.00075753423,1.0,1
50164000,50164000,0.6999425,2.5587658e-06,0.0065799616,1.0005059,4.8082225e-06,1.0,1
50268000,50268000,0.6999036,2.5528234e-06,0.09243799,1.0004972,0.00094894844,1.0,1
50372000,50372000,0.69987035,2.5470097e-06,0.042900007,1.0005012,0.00020438763,1.0,1
50468000,50468000,0.6998127,2.5432191e-06,0.17920443,1.0004824,0.003566527,1.0,1
50572000,50572000,0.6997584,2.5381473e-06,-0.03037338,1.0004772,0.0001024558,1.0,1
50668000,50668000,0.6997186,2.5360903e-06,0.055767566,1.0004702,0.00034539553,1.0,1
50772000,50772000,0.69967973,2.5335787e-06,0.11689578,1.0004802,0.0015175628,1.0,1
50868000,50868000,0.69959813,2.5291092e-06,0.25734082,1.0004678,0.0073548155,1.0,1
50972000,50972000,0.6995395,2.525712e-06,0.046439856,1.0004667,0.00023951713,1.0,1
51068000,51068000,0.69948435,2.5227725e-06,0.12748797,1.0004618,0.0018050756,1.0,1
51164000,51164000,0.69943523,2.5186484e-06,0.11521152,1.0004661,0.0014741677,1.0,1
51268000,51268000,0.6993766,2.515291e-06,0.15053874,1.0004679,0.0025168126,1.0,1
51372000,51372000,0.69936293,2.5118431e-06,-0.006515205,1.0004753,4.7141925e-06,1.0,1
51468000,51468000,0.69933635,2.5074285e-06,0.12592067,1.0004785,0.0017609367,1.0,1
51572000,51572000,0.6992992,2.5025242e-06,0.008185722,1.0004839,7.441516e-06,1.0,1
51668000,51668000,0.6992811,2.497875e-06,0.08969547,1.0004886,0.00089348305,1.0,1
51764000,51764000,0.699266,2.4931026e-06,-0.04577131,1.0004953,0.00023266395,1.0,1
51868000,51868000,0.69925934,2.4889478e-06,0.023477256,1.0005014,6.12117e-05,1.0,1
51964000,51964000,0.6992464,2.4851565e-06,0.06828992,1.0005018,0.00051790825,1.0,1
52068000,52068000,0.69924057,2.4810286e-06,0.0139308795,1.0004989,2.1552516e-05,1.0,1
52172000,52172000,0.6992426,2.4757562e-06,0.0019332543,1.0004976,4.1506817e-07,1.0,1
52268000,52268000,0.69924545,2.4722294e-06,-0.041793108,1.000493,0.00019397812,1.0,1
52372000,52372000,0.69926566,2.468378e-06,-0.15004978,1.0004938,0.0025004249,1.0,1
52468000,52468000,0.699281,2.4661579e-06,0.068466485,1.0004919,0.000520595,1.0,1
52572000,52572000,0.69929236,2.4611998e-06,-0.14874604,1.0004913,0.0024571691,1.0,1
52668000,52668000,0.69929814,2.45671e-06,0.035742946,1.0004873,0.00014188177,1.0,1
52772000,52772000,0.699307,2.453138e-06,-0.10488339,1.0004872,0.0012216853,1.0,1
52860000,52860000,0.6993035,2.4491883e-06,-0.019563004,1.0004835,4.250291e-05,1.0,1
