timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
1592412000,-0.0071905283,0.0071905535,0.0018641729,4000,0,-0.020350713,0.046687108,-9.709686,4000,0,0,0,1
1592420000,-0.0066578696,0.0037284403,0.01331582,4000,0,-0.01436521,0.0035914737,-9.791088,4000,0,0,0,1
1592424000,-0.0034621186,0.005592653,0.013049481,4000,0,0.005985504,0.0023943745,-9.876082,4000,0,0,0,1
1592428000,0.0069242315,0.0045274235,0.016777895,4000,0,0.019153617,0.008379879,-9.89045,4000,0,0,0,1
1592432000,0.016245358,-0.0074568135,0.022370514,4000,0,0.020350713,-0.02633605,-9.847352,4000,0,0,0,1
1592436000,0.010386319,-0.0045273947,0.017843181,4000,0,0.051475342,-0.05865778,-9.805455,4000,0,0,0,1
1592440000,0.0018641725,0.005326314,0.005858977,4000,0,0.088585466,-0.01436504,-9.816229,4000,0,0,0,1
1592448000,-0.0053263213,0.009853697,0.004527375,4000,0,0.031124622,0.013168283,-9.848549,4000,0,0,0,1
1592452000,-0.005059997,0.007456856,0.006391591,4000,0,-0.020350713,0.017956685,-9.838972,4000,0,0,0,1
1592456000,-0.013848398,-0.0063915984,0.011185323,4000,0,-0.017956512,-0.0023940308,-9.783907,4000,0,0,0,1
1592460000,-0.014381036,-0.015180027,0.010120051,4000,0,-0.031124622,-0.069431685,-9.76954,4000,0,0,0,1
1592464000,-0.004527324,-0.013049512,-0.0013315415,4000,0,-0.034715924,0.00957698,-9.770737,4000,0,0,0,1
1592468000,0.0026631784,-0.0066579115,-0.0045273528,4000,0,-0.03232173,0.106542155,-9.692927,4000,0,0,0,1
1592472000,0.008522109,0.003195776,0.0058589773,4000,0,0.011971008,-0.028730255,-9.690533,4000,0,0,0,1
1592476000,0.0013315624,0.010386325,0.0021305578,4000,0,0.09935938,-0.15801716,-9.794682,4000,0,0,0,1
1592480000,-0.0045274054,0.0045273756,-0.007989466,4000,0,0.06823474,-0.0861911,-9.838972,4000,0,0,0,1
1592488000,-0.002929461,0.00079894636,-0.011717916,4000,0,-0.009576809,0.087388545,-9.811439,4000,0,0,0,1
1592492000,0.0007989748,0.0069242143,-0.002396852,4000,0,0.0035913025,0.014365382,-9.812637,4000,0,0,0,1
1592496000,-0.0010652476,0.0050600055,0.0055926424,4000,0,-0.005985504,0.0323219,-9.764753,4000,0,0,0,1
1592500000,-0.0050600125,0.00053262187,-0.0029294693,4000,0,-0.031124622,0.035913195,-9.719263,4000,0,0,0,1
1592504000,-0.0031957978,-0.0021305436,-0.010652642,4000,0,-0.096965164,-0.08140269,-9.730038,4000,0,0,0,1
1592508000,-0.0015978921,-0.00026631885,-0.007989486,4000,0,-0.057460837,-0.0945708,-9.786302,4000,0,0,0,1
1592512000,-0.0026631549,0.002396852,-0.00026631763,4000,0,0.049081136,-0.017956343,-9.78989,4000,0,0,0,1
1592520000,0.01198426,-0.0063915686,0.015712634,4000,0,0.04668694,-0.02873025,-9.804258,4000,0,0,0,1
1592524000,0.009054839,-0.019174736,0.005858897,4000,0,0.1221043,0.032321904,-9.853339,4000,0,0,0,1
1592528000,0.0018642967,-0.021038951,-0.0066579557,4000,0,0.12330139,0.059855223,-9.834186,4000,0,0,0,1
1592536000,0.0037284156,0.0029294728,0.003462125,4000,0,0.05985505,-0.031124454,-9.822214,4000,0,0,0,1
1592540000,0.0037284284,0.008255789,0.011984234,4000,0,0.0023942017,0.051475517,-9.818621,4000,0,0,0,1
1592544000,0.0015979595,-0.002130548,0.019707385,4000,0,-0.04668694,0.038307402,-9.846155,4000,0,0,0,1
1592548000,0.00053266395,-0.0063915923,0.014647385,4000,0,0.014365211,0.004788575,-9.824608,4000,0,0,0,1
1592552000,-0.0053263456,0.0037283995,0.0023968345,4000,0,0.088585466,0.008379877,-9.764753,4000,0,0,0,1
1592556000,-0.007989495,0.0077231545,-0.0047936942,4000,0,0.035913024,-0.052672267,-9.745598,4000,0,0,0,1
1592564000,0.0074568437,-0.008788431,0.01012002,4000,0,0.035913028,-0.01077374,-9.694122,4000,0,0,0,1
1592568000,0.011984206,0.0047937273,0.0010653117,4000,0,-0.011971008,0.033518996,-9.708489,4000,0,0,0,1
1592572000,0.013582107,0.012516894,-0.0077231396,4000,0,0.0,0.011971178,-9.702503,4000,0,0,0,1
1592576000,0.00878844,-0.0002663463,0.0015978587,4000,0,0.10654198,-0.021547649,-9.749191,4000,0,0,0,1
1592584000,0.003994761,-0.003994726,-0.001597889,4000,0,0.029927526,-0.013167938,-9.816229,4000,0,0,0,1
1592588000,0.0021305538,0.0023968678,-0.01757686,4000,0,-0.010773908,0.029927697,-9.837775,4000,0,0,0,1
1592592000,-0.0074568447,0.0029295303,-0.012783166,4000,0,0.017956512,0.06105232,-9.856929,4000,0,0,0,1
1592596000,-0.01145155,0.009054813,0.00612526,4000,0,0.06823475,0.049081307,-9.8509445,4000,0,0,0,1
1592600000,0.0007989568,0.01012005,0.009587339,4000,0,0.07182605,-0.01795634,-9.838972,4000,0,0,0,1
1592604000,0.007456831,0.0047937147,-0.0015979205,4000,0,0.029927526,-0.010773736,-9.894039,4000,0,0,0,1
1592608000,0.010386322,0.00852213,-0.0077231624,4000,0,0.005985504,0.04668711,-9.909603,4000,0,0,0,1
1592612000,0.015978971,0.006125247,-0.00506003,4000,0,0.041898537,0.022745091,-9.870098,4000,0,0,0,1
1592616000,0.010386312,-0.0079894895,-0.002130593,4000,0,0.082599975,-0.010773737,-9.89045,4000,0,0,0,1
1592620000,0.0013315782,-0.0074568493,-0.0010652869,4000,0,0.06105215,0.026336394,-9.874886,4000,0,0,0,1
1592624000,0.00532631,0.0010652605,0.0050600204,4000,0,0.01436521,0.07661464,-9.848549,4000,0,0,0,1
1592632000,-0.012516857,-0.0010652842,-0.0069242185,4000,0,-0.027533323,0.073023334,-9.8988285,4000,0,0,0,1
1592640000,-0.01011998,0.010652643,-0.009853733,4000,0,0.12928692,0.008379878,-9.79827,4000,0,0,0,1
1592644000,-0.012250544,0.012783176,-0.011717911,4000,0,0.03232173,-0.13766645,-9.716867,4000,0,0,0,1
1592648000,-0.007723178,0.0055926386,-0.0074568414,4000,0,-0.037110135,-0.15562296,-9.653423,4000,0,0,0,1
1592656000,0.006391586,-0.0026631565,-0.0037284316,4000,0,0.034715924,0.02633639,-9.781511,4000,0,0,0,1
1592660000,-0.007723168,-0.001065254,-0.0005326414,4000,0,-0.015562311,0.043095805,-9.843762,4000,0,0,0,1
1592664000,-0.011984231,-0.0023968187,0.009587382,4000,0,-0.02633622,0.027533494,-9.834186,4000,0,0,0,1
1592668000,-0.009587357,-0.010120004,0.009587413,4000,0,-0.011971008,0.04189871,-9.813835,4000,0,0,0,1
1592672000,-0.005326324,-0.004793691,0.005060003,4000,0,-0.005985504,0.047884203,-9.810242,4000,0,0,0,1
1592680000,0.01171791,0.00026631198,-1.18160655e-08,4000,0,0.05027824,-0.04668677,-9.793484,4000,0,0,0,1
1592684000,0.0015978975,-0.0010652887,0.0061252667,4000,0,0.09457098,-0.06464328,-9.858126,4000,0,0,0,1
1592688000,-0.0023968564,0.005592635,-0.0010652622,4000,0,0.14604634,-0.0945708,-9.791088,4000,0,0,0,1
1592692000,-0.0013315938,0.007989478,-0.008522121,4000,0,0.082599975,-0.04788387,-9.709686,4000,0,0,0,1
1592696000,9.267441e-09,0.0042610583,-0.0010652663,4000,0,0.0,0.035913195,-9.727644,4000,0,0,0,1
1592700000,0.0034621214,0.0045273737,0.0071905307,4000,0,-0.077811554,0.034716096,-9.813835,4000,0,0,0,1
1592704000,0.00026631416,0.0026631588,0.00292948,4000,0,-0.096965164,0.019153787,-9.860521,4000,0,0,0,1
1592708000,-0.00426107,0.0074568484,-0.0053263186,4000,0,-0.0011970999,0.07541753,-9.860521,4000,0,0,0,1
1592712000,-0.0045273704,0.017843172,-0.011185291,4000,0,0.11492168,0.10295086,-9.848549,4000,0,0,0,1
1592716000,-0.0034621356,0.015180011,-0.013848441,4000,0,0.14604634,0.06703783,-9.781511,4000,0,0,0,1
1592720000,-0.002929495,0.0023968518,-0.0055926265,4000,0,0.088585466,0.06823493,-9.706094,4000,0,0,0,1
1592724000,-0.0055926503,-0.009054732,0.007456865,4000,0,0.038307235,0.074220434,-9.725247,4000,0,0,0,1
1592728000,-0.0071905307,-0.0071905456,0.00426105,4000,0,0.004788404,0.011971179,-9.765951,4000,0,0,0,1
1592736000,0.00266315,-0.005858949,0.005592651,4000,0,-0.113724574,-0.07541719,-9.749191,4000,0,0,0,1
1592740000,0.0042610597,-0.0037284207,0.0031957987,4000,0,-0.051475342,-0.12210413,-9.779117,4000,0,0,0,1
1592744000,0.0021305508,-0.0018641878,-0.015978971,4000,0,0.023942016,-0.10654181,-9.758768,4000,0,0,0,1
1592748000,0.0074568405,-0.004261084,-0.018642126,4000,0,0.034715924,-0.04429256,-9.792285,4000,0,0,0,1
1592752000,0.008522127,-3.3625163e-08,-0.0077231573,4000,0,0.06105215,-0.008379536,-9.830592,4000,0,0,0,1
1592756000,0.0029295213,0.01704425,-0.009321015,4000,0,0.017956512,0.0083798785,-9.810242,4000,0,0,0,1
1592760000,-0.0021305638,0.02237058,-0.01837578,4000,0,-0.055066645,-0.005985334,-9.764753,4000,0,0,0,1
1592764000,-0.0053263716,0.009587403,-0.014381038,4000,0,-0.021547817,0.025139293,-9.775528,4000,0,0,0,1
1592768000,-0.0042610336,0.0042610816,0.001331587,4000,0,0.027533323,0.105345055,-9.762358,4000,0,0,0,1
1592776000,-0.007989489,0.00479368,0.0018642176,4000,0,-0.07302316,-0.04429256,-9.810242,4000,0,0,0,1
1592780000,0.0077231578,0.0077231633,-0.0034621423,4000,0,-0.1388637,-0.009576636,-9.868902,4000,0,0,0,1
1592784000,0.0106526315,0.0114516085,-0.010652643,4000,0,-0.11252749,0.021547988,-9.800665,4000,0,0,0,1
1592788000,-0.002929507,0.0077232327,-0.014913666,4000,0,-0.07302317,0.0023943728,-9.777922,4000,0,0,0,1
1592792000,-0.0053263498,0.0013315948,-0.013049478,4000,0,-0.051475346,0.027533494,-9.792285,4000,0,0,0,1
1592800000,0.0021305245,-0.0023968448,0.0023968497,4000,0,0.08499418,0.0071827765,-9.8677025,4000,0,0,0,1
1592804000,0.007456852,-0.0055926377,0.0058589573,4000,0,0.06943185,-0.04429256,-9.865309,4000,0,0,0,1
1592808000,-0.000266312,-0.012783202,0.011185246,4000,0,0.07422027,0.023942187,-9.858126,4000,0,0,0,1
1592816000,-0.009321007,-0.027696894,0.005060014,4000,0,0.038307235,0.10175376,-9.825806,4000,0,0,0,1
1592824000,-0.0021305678,0.0053263414,0.00719051,4000,0,-0.011971012,0.02274509,-9.824608,4000,0,0,0,1
1592828000,0.003728439,0.001331596,0.009321056,4000,0,0.11372458,-0.056263573,-9.71567,4000,0,0,0,1
1592832000,0.0010652499,0.006125262,0.0095873885,4000,0,0.11372458,-0.04309547,-9.677362,4000,0,0,0,1
1592836000,0.0029294307,0.0130495,-0.0026631623,4000,0,0.079008654,-0.008379538,-9.727643,4000,0,0,0,1
1592844000,-0.015978962,0.0013316071,0.005060023,4000,0,0.09696517,-0.11252732,-9.6917305,4000,0,0,0,1
1592852000,0.0021305296,0.0061252685,-0.0007989707,4000,0,-0.05985505,-0.07422009,-9.800665,4000,0,0,0,1
1592860000,0.010652643,0.0066579133,0.0018641903,4000,0,0.02873042,-0.016759243,-9.767147,4000,0,0,0,1
1592864000,0.0045273677,-0.0010652494,-0.0034621237,4000,0,0.011971008,-0.022744747,-9.822214,4000,0,0,0,1
1592868000,0.005060006,-0.0021305238,-0.007190537,4000,0,0.01316811,-0.023941848,-9.861719,4000,0,0,0,1
1592872000,0.0069242003,-0.009587387,-0.006391599,4000,0,0.035913028,-0.0011969294,-9.854535,4000,0,0,0,1
1592876000,0.0077231373,-0.007989512,0.004527381,4000,0,0.100556485,0.023942187,-9.801862,4000,0,0,0,1
1592880000,0.010386303,0.007989486,0.0058590025,4000,0,0.12928692,0.059855223,-9.801862,4000,0,0,0,1
1592884000,0.0050599603,0.015446367,-0.006125231,4000,0,0.051475342,0.056263916,-9.846155,4000,0,0,0,1
1592888000,-0.0031958101,0.007989501,-0.006391558,4000,0,0.0023942022,-0.0095766345,-9.871296,4000,0,0,0,1
1592892000,-0.005592654,-0.0015978895,-0.0042610425,4000,0,0.017956512,-0.0945708,-9.855732,4000,0,0,0,1
1592896000,-0.0042610555,0.00079894805,-0.0034621137,4000,0,0.053869545,-0.10534471,-9.736021,4000,0,0,0,1
1592900000,-0.00026630427,0.010386328,-0.0002663307,4000,0,0.04548984,-0.0035911344,-9.653423,4000,0,0,0,1
1592904000,0.0007989232,0.0058589545,-0.0074568554,4000,0,-0.008379707,0.010774078,-9.775528,4000,0,0,0,1
1592908000,0.003994718,-0.0045273826,-0.006657913,4000,0,0.005985504,-0.07422009,-9.856928,4000,0,0,0,1
1592912000,0.010386307,-0.0111853,-0.0015978962,4000,0,0.082599975,-0.067037486,-9.825806,4000,0,0,0,1
1592916000,0.005858991,-0.015446298,-0.011717943,4000,0,0.07062895,-0.055066474,-9.866505,4000,0,0,0,1
1592920000,-0.0066578775,-0.009853646,-0.012516914,4000,0,0.011971008,-0.070628785,-9.89045,4000,0,0,0,1
1592924000,-0.011984264,-0.0066578477,0.002663137,4000,0,0.02274492,0.037110306,-9.871296,4000,0,0,0,1
1592932000,-0.004527356,-0.013049487,0.0031958278,4000,0,0.06105215,-0.019153446,-9.821015,4000,0,0,0,1
1592940000,-0.0021305233,0.0069242185,-0.0037284289,4000,0,-0.02394202,0.020350887,-9.782707,4000,0,0,0,1
1592944000,0.0029294908,0.009853693,0.00053261867,4000,0,-0.08140286,0.06823493,-9.825806,4000,0,0,0,1
1592948000,0.0098537225,0.006924214,0.007989458,4000,0,-0.06464346,-0.02513895,-9.824609,4000,0,0,0,1
1592956000,-0.0023968199,0.0061252466,0.009853719,4000,0,-0.07062895,-0.02873025,-9.744401,4000,0,0,0,1
1592960000,-0.0037283804,-0.005858957,0.012783188,4000,0,-0.020350713,0.053869717,-9.793484,4000,0,0,0,1
1592964000,0.0050599603,0.0013316281,0.020772666,4000,0,0.051475342,0.05746101,-9.830593,4000,0,0,0,1
1592968000,0.0077231526,0.0039947536,0.024501089,4000,0,0.09217678,-0.01197084,-9.765951,4000,0,0,0,1
1592972000,-0.0029294332,-0.0047937236,0.0037284172,4000,0,0.050278243,-0.058657784,-9.679759,4000,0,0,0,1
1592980000,-0.006657878,0.0029294784,-0.014647398,4000,0,-0.037110135,-0.12210413,-9.799467,4000,0,0,0,1
1592988000,-0.00079891103,0.011451607,0.0063915676,4000,0,-0.047884032,-0.08140269,-9.76116,4000,0,0,0,1
1592992000,-0.0015978706,0.0047936896,0.009587386,4000,0,-0.005985504,-0.038307063,-9.753977,4000,0,0,0,1
1592996000,-0.0058589545,0.00079893076,0.0021305382,4000,0,0.016759416,-0.057460673,-9.758768,4000,0,0,0,1
1593000000,-0.0063915905,0.002929468,-0.0026631656,4000,0,-0.015562313,-0.009576638,-9.799467,4000,0,0,0,1
