timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
1607284000,1607284000,0.7,8.982327e-06,-0.06711576,1.0017955,0.0004996058,1.0,1
1607380000,1607380000,0.7,8.833748e-06,-0.14202447,1.0017686,0.00223726,1.0,1
1607484000,1607484000,0.7,8.661199e-06,-0.12538213,1.0017313,0.001743723,1.0,1
1607580000,1607580000,0.7,8.494717e-06,-0.065218866,1.0017036,0.0004718074,1.0,1
1607676000,1607676000,0.7,8.348779e-06,-0.08374675,1.0016681,0.0007779821,1.0,1
1607780000,1607780000,0.7,8.209169e-06,-0.04137505,1.0016421,0.00018989868,1.0,1
1607884000,1607884000,0.7,8.074411e-06,-0.13029636,1.0016135,0.0018833104,1.0,1
1607980000,1607980000,0.7,7.931048e-06,-0.06359623,1.0015852,0.00044867545,1.0,1
1608084000,1608084000,0.7,7.781808e-06,-0.05203572,1.0015525,0.000300391,1.0,1
1608180000,1608180000,0.7,7.672697e-06,-0.06898147,1.0015327,0.0005279068,1.0,1
1608284000,1608284000,0.7,7.5448784e-06,-0.024376106,1.0015072,6.592226e-05,1.0,1
1608380000,1608380000,0.7,7.420801e-06,-0.009153098,1.0014832,9.295014e-06,1.0,1
1608476000,1608476000,0.7,7.301029e-06,-0.050402083,1.0014573,0.00028185258,1.0,1
1608580000,1608580000,0.7,7.186225e-06,-0.08696536,1.0014359,0.00083912554,1.0,1
1608684000,1608684000,0.7,7.0754095e-06,-0.12321758,1.0014124,0.0016845732,1.0,1
1608780000,1608780000,0.7,6.967355e-06,-0.059614733,1.0013913,0.00039433097,1.0,1
1608884000,1608884000,0.7,6.854463e-06,-0.046153903,1.0013665,0.00023636397,1.0,1
1608980000,1608980000,0.7,6.753831e-06,-0.09519057,1.0013487,0.0010054489,1.0,1
1609084000,1609084000,0.7,6.6657535e-06,-0.030969393,1.0013325,0.00010642522,1.0,1
1609180000,1609180000,0.7,6.570781e-06,-0.04081678,1.0013124,0.00018486955,1.0,1
1609276000,1609276000,0.7,6.487258e-06,-0.09267971,1.0012951,0.0009531576,1.0,1
1609380000,1609380000,0.7,6.414939e-06,-0.074236065,1.0012834,0.00061154773,1.0,1
1609484000,1609484000,0.7,6.336457e-06,-0.05665224,1.0012659,0.00035615763,1.0,1
1609580000,1609580000,0.7,6.2515264e-06,-0.08095925,1.0012485,0.0007273586,1.0,1
1609684000,1609684000,0.7,6.1776086e-06,-0.1251128,1.0012327,0.0017371045,1.0,1
1609780000,1609780000,0.7,6.1048668e-06,-0.09484356,1.0012196,0.0009982603,1.0,1
1609884000,1609884000,0.7,6.027573e-06,-0.0964069,1.0012031,0.0010314579,1.0,1
1609980000,1609980000,0.7,5.9516155e-06,-0.14681135,1.0011903,0.0023919942,1.0,1
1610084000,1610084000,0.7,5.885336e-06,-0.12837857,1.001179,0.0018290721,1.0,1
1610180000,1610180000,0.7,5.8199707e-06,-0.061822616,1.0011637,0.00042417704,1.0,1
1610284000,1610284000,0.7,5.757162e-06,-0.09165169,1.001151,0.000932264,1.0,1
1610380000,1610380000,0.7,5.695114e-06,-0.07802941,1.0011376,0.0006757411,1.0,1
1610484000,1610484000,0.6999991,5.6354475e-06,0.011451669,1.0011274,1.4554784e-05,1.0,1
1610580000,1610580000,0.7,5.576299e-06,-0.065579206,1.001116,0.0004773153,1.0,1
1610684000,1610684000,0.7,5.5193955e-06,-0.14422719,1.0011051,0.0023087244,1.0,1
1610780000,1610780000,0.7,5.4570123e-06,-0.11200623,1.0010948,0.0013924084,1.0,1
1610876000,1610876000,0.7,5.401988e-06,-0.1061593,1.0010816,0.0012508468,1.0,1
1610980000,1610980000,0.7,5.3434655e-06,-0.00951305,1.0010687,1.0044612e-05,1.0,1
1611084000,1611084000,0.7,5.2865903e-06,-0.049993545,1.0010557,0.0002774132,1.0,1
1611180000,1611180000,0.7,5.230432e-06,-0.1927372,1.0010424,0.0041232165,1.0,1
1611276000,1611276000,0.7,5.181016e-06,-0.18566687,1.0010325,0.0038262927,1.0,1
