timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
29107000,28949000,28955000,47.3977508,8.5456074,0,1.0,1.0,0.012994322,0.0002718976,0.013201196,0.0040623457,1.1293781,1.1293976,5.980368e-06,2.6183267e-09,6.1982178e-06,1.1502625e-06,0,0,1
29507000,29349000,29355000,47.3977508,8.5456074,0,1.0,1.0,0.011171041,-0.0026579858,0.012298904,0.0010755316,1.1292915,1.1293072,4.420193e-06,2.5023797e-07,5.4079846e-06,5.278178e-07,0,0,1
29907000,29749000,29755000,47.3977508,8.5456074,0,1.0,1.0,0.00837795,-0.005971158,0.010556257,-0.0020563304,1.1292192,1.1292194,2.4863211e-06,1.2629866e-06,4.109467e-06,-2.6809533e-07,0,0,1
30307000,30149000,30155000,47.3977508,8.5456074,0,1.0,1.0,0.0053164116,-0.006214394,0.008227437,-0.0039043587,1.1291258,1.1291282,1.0012784e-06,1.3680888e-06,2.7280498e-06,-7.569813e-07,0,0,1
30707000,30549000,30555000,47.3977508,8.5456074,0,1.0,1.0,0.0015165856,-0.0019520611,0.005244836,-0.0030366709,1.1290357,1.1290468,8.148659e-08,1.3500033e-07,1.5517994e-06,-4.805453e-07,0,0,1
31107000,30949000,30955000,47.3977508,8.5456074,0,1.0,1.0,-0.00069118594,-0.006058411,0.002606604,-0.0043796664,1.1289637,1.1289716,1.6926602e-08,1.3004525e-06,8.545878e-07,-8.4494854e-07,0,0,1
31507000,31349000,31355000,47.3977508,8.5456074,0,1.0,1.0,-0.003036778,-0.00865928,9.843428e-05,-0.0062817167,1.1288751,1.128896,3.267685e-07,2.6568657e-06,3.295405e-07,-1.6502452e-06,0,0,1
31907000,31749000,31755000,47.3977508,8.5456074,0,1.0,1.0,-0.006912729,-0.008520514,-0.0030176383,-0.0072767376,1.128783,1.1288238,1.6933573e-06,2.5725594e-06,-5.695252e-07,-2.0601626e-06,0,0,1
32307000,32149000,32155000,47.3977508,8.5456074,0,1.0,1.0,-0.012811375,-0.014025717,-0.00737041,-0.010276284,1.128713,1.1287631,5.8165833e-06,6.971197e-06,-2.9015512e-06,-4.2428446e-06,0,0,1
32707000,32549000,32555000,47.3977508,8.5456074,0,1.0,1.0,-0.017208038,-0.01796229,-0.011742689,-0.013692287,1.1286323,1.1287066,1.0494705e-05,1.1434109e-05,-6.2762865e-06,-7.4389627e-06,0,0,1
33107000,32949000,32955000,47.3977508,8.5456074,0,1.0,1.0,-0.023052769,-0.020582685,-0.01676939,-0.016754687,1.1285663,1.12866,1.8835584e-05,1.5014157e-05,-1.18581975e-05,-1.0805716e-05,0,0,1
33507000,33349000,33355000,47.3977508,8.5456074,0,1.0,1.0,-0.023253322,-0.022434806,-0.019651137,-0.019279184,1.1284817,1.1285819,1.9166175e-05,1.7839044e-05,-1.5106188e-05,-1.393164e-05,0,0,1
33907000,33749000,33755000,47.3977508,8.5456074,0,1.0,1.0,-0.026907748,-0.014219982,-0.022876298,-0.017030649,1.1283908,1.1285156,2.566582e-05,7.167216e-06,-1.9799358e-05,-1.0925229e-05,0,0,1
34307000,34149000,34155000,47.3977508,8.5456074,0,1.0,1.0,-0.026862213,-0.011710275,-0.024647817,-0.014666038,1.128323,1.1284348,2.5580564e-05,4.8609118e-06,-2.2368782e-05,-8.229977e-06,0,0,1
34707000,34549000,34555000,47.3977508,8.5456074,0,1.0,1.0,-0.028016059,-0.012421305,-0.026144814,-0.013668379,1.1282461,1.1283528,2.7827247e-05,5.4695242e-06,-2.4794766e-05,-7.0031087e-06,0,0,1
35107000,34949000,34955000,47.3977508,8.5456074,0,1.0,1.0,-0.025576174,-0.014312554,-0.025892084,-0.013954679,1.1281881,1.128258,2.3192608e-05,7.2624953e-06,-2.4082696e-05,-7.1183917e-06,0,0,1
35507000,35349000,35355000,47.3977508,8.5456074,0,1.0,1.0,-0.021013899,-0.01360072,-0.023724,-0.013797363,1.1281193,1.1281549,1.5657348e-05,6.5586587e-06,-2.0338097e-05,-6.8696213e-06,0,0,1
35907000,35749000,35755000,47.3977508,8.5456074,0,1.0,1.0,-0.02003201,-0.01110727,-0.022083115,-0.012601766,1.1280469,1.1280606,1.4229246e-05,4.3746386e-06,-1.7623051e-05,-5.76074e-06,0,0,1
36307000,36149000,36155000,47.3977508,8.5456074,0,1.0,1.0,-0.016110122,-0.011145099,-0.01942845,-0.011954358,1.1279902,1.1279663,9.203484e-06,4.404856e-06,-1.3881021e-05,-5.1581246e-06,0,0,1
36707000,36549000,36555000,47.3977508,8.5456074,0,1.0,1.0,-0.01164897,-0.012682838,-0.015970903,-0.012278127,1.1279186,1.1278775,4.8123507e-06,5.7046755e-06,-9.850501e-06,-5.401036e-06,0,0,1
37107000,36949000,36955000,47.3977508,8.5456074,0,1.0,1.0,-0.009289991,-0.015024964,-0.013001609,-0.013498943,1.1278634,1.1278023,3.0607937e-06,8.006707e-06,-6.8328527e-06,-6.559112e-06,0,0,1
37507000,37349000,37355000,47.3977508,8.5456074,0,1.0,1.0,-0.0019968275,-0.020002399,-0.008110594,-0.016389368,1.1277959,1.1277428,1.4141992e-07,1.4191036e-05,-3.8588823e-06,-9.951078e-06,0,0,1
37907000,37749000,37755000,47.3977508,8.5456074,0,1.0,1.0,0.0077184374,-0.023851747,-0.001075469,-0.019705981,1.1277351,1.127712,2.113059e-06,2.0179117e-05,-1.204686e-06,-1.44968735e-05,0,0,1
38307000,38149000,38155000,47.3977508,8.5456074,0,1.0,1.0,0.02248121,-0.019096123,0.009394167,-0.019434933,1.1276824,1.1277095,1.7927205e-05,1.29346045e-05,7.2983776e-06,-1.3802532e-05,0,0,1
38507000,38349000,38355000,47.3977508,8.5456074,0,1.0,1.0,0.0068432516,-0.010568508,0.008665334,-0.016901668,1.1160913,1.1161484,1.6783607e-06,4.002814e-06,5.6926583e-06,-1.1002612e-05,0,0,1
38907000,38749000,38755000,47.3977508,8.5456074,0,1.0,1.0,0.021942478,-0.01576102,0.014566287,-0.016394714,1.1176562,1.1177824,1.72315e-05,8.889378e-06,1.0821032e-05,-1.0063397e-05,0,0,1
39307000,39149000,39155000,47.3977508,8.5456074,0,1.0,1.0,0.039810598,-0.016247066,0.025785983,-0.016329093,1.1190898,1.1193172,5.6649023e-05,9.433149e-06,3.118903e-05,-9.783287e-06,0,0,1
39707000,39553000,39555000,47.3977508,8.5456074,0,1.0,1.0,0.053584382,-0.020393157,0.038209163,-0.018145334,1.1203594,1.1207016,0.000102513026,1.4843591e-05,6.306391e-05,-1.204475e-05,0,0,1
40107000,39953000,39955000,47.3977508,8.5456074,0,1.0,1.0,0.062233213,-0.022944953,0.04888652,-0.020278499,1.121472,1.12193,0.0001381389,1.8770186e-05,9.643058e-05,-1.5033833e-05,0,0,1
40507000,40349000,40355000,47.3977508,8.5456074,0,1.0,1.0,0.074745394,-0.027061472,0.060315218,-0.02327633,1.1224465,1.123012,0.0001990963,2.6084255e-05,0.00014180515,-1.9917725e-05,0,0,1
40907000,40749000,40755000,47.3977508,8.5456074,0,1.0,1.0,0.0869661,-0.03575547,0.07216005,-0.028822616,1.1232709,1.1239653,0.00026932426,4.5497974e-05,0.00019848032,-3.1286727e-05,0,0,1
41307000,41149000,41155000,47.3977508,8.5456074,0,1.0,1.0,0.09992612,-0.042752583,0.08450053,-0.035013713,1.1239853,1.124792,0.0003553509,6.499987e-05,0.0002682006,-4.6270347e-05,0,0,1
41707000,41549000,41555000,47.3977508,8.5456074,0,1.0,1.0,0.11120781,-0.048218854,0.096370436,-0.040882666,1.1245755,1.1254354,0.00043988787,8.263674e-05,0.00034450606,-6.243319e-05,0,0,1
42107000,41949000,41955000,47.3977508,8.5456074,0,1.0,1.0,0.11801684,-0.052822743,0.10599106,-0.046189368,1.1250663,1.1259537,0.0004951877,9.912458e-05,0.0004114757,-7.874047e-05,0,0,1
42507000,42353000,42355000,47.3977508,8.5456074,0,1.0,1.0,0.12314738,-0.056230616,0.113658264,-0.050676826,1.1254653,1.1263418,0.000538987,0.00011228854,0.0004684608,-9.373319e-05,0,0,1
42907000,42753000,42755000,47.3977508,8.5456074,0,1.0,1.0,0.12506999,-0.06044883,0.11873014,-0.055019937,1.1258044,1.1266028,0.0005557805,0.00012973732,0.0005072696,-0.00010973503,0,0,1
43307000,43153000,43155000,47.3977508,8.5456074,0,1.0,1.0,0.123846255,-0.0586817,0.12100397,-0.056647386,1.126044,1.1267536,0.00054484175,0.0001222465,0.0005239683,-0.00011529569,0,0,1
43707000,43553000,43555000,47.3977508,8.5456074,0,1.0,1.0,0.123983435,-0.059090972,0.12232818,-0.057733424,1.1262382,1.1268606,0.00054595526,0.00012394587,0.00053374027,-0.00011914021,0,0,1
44107000,43953000,43955000,47.3977508,8.5456074,0,1.0,1.0,0.123567745,-0.060873326,0.122879095,-0.059128936,1.1263976,1.126915,0.00054222374,0.00013152942,0.0005375107,-0.00012464653,0,0,1
44507000,44353000,44355000,47.3977508,8.5456074,0,1.0,1.0,0.122406855,-0.0615266,0.12266921,-0.060194563,1.1265057,1.1269289,0.0005320324,0.00013436598,0.0005350759,-0.00012896629,0,0,1
44907000,44753000,44755000,47.3977508,8.5456074,0,1.0,1.0,0.11675881,-0.06253234,0.12004237,-0.061233576,1.1265869,1.126894,0.0004840326,0.00013879899,0.00051239,-0.00013333638,0,0,1
45307000,45153000,45155000,47.3977508,8.5456074,0,1.0,1.0,0.11350411,-0.057629537,0.11713648,-0.05963178,1.1266406,1.1268637,0.00045740174,0.000117890515,0.00048795078,-0.00012647155,0,0,1
45507000,45353000,45355000,47.3977508,8.5456074,0,1.0,1.0,0.086145125,-0.042960282,0.108281806,-0.054868493,1.1153615,1.1155866,0.0002661373,6.617454e-05,0.0004245755,-0.00010924383,0,0,1
45907000,45753000,45755000,47.3977508,8.5456074,0,1.0,1.0,0.08523693,-0.046799105,0.09803964,-0.051282097,1.1169467,1.117081,0.0002601855,7.842425e-05,0.00035151327,-9.554624e-05,0,0,1
46307000,46153000,46155000,47.3977508,8.5456074,0,1.0,1.0,0.07760903,-0.05104945,0.08895937,-0.051178697,1.1183976,1.1184586,0.00021542114,9.320134e-05,0.00029102789,-9.450406e-05,0,0,1
46707000,46553000,46555000,47.3977508,8.5456074,0,1.0,1.0,0.07222875,-0.049392518,0.08152354,-0.050384838,1.1196847,1.1197405,0.00018637363,8.7149514e-05,0.00024451487,-9.123537e-05,0,0,1
47107000,46953000,46955000,47.3977508,8.5456074,0,1.0,1.0,0.06340193,-0.048482284,0.07346949,-0.049539257,1.1208199,1.1209118,0.00014345943,8.387927e-05,0.00019960135,-8.796599e-05,0,0,1
47507000,47353000,47355000,47.3977508,8.5456074,0,1.0,1.0,0.05330898,-0.048073098,0.064509265,-0.04888763,1.121808,1.1219774,0.00010133097,8.239106e-05,0.00015592562,-8.5488246e-05,0,0,1
47907000,47753000,47755000,47.3977508,8.5456074,0,1.0,1.0,0.04072658,-0.04549358,0.053939182,-0.047379162,1.1226708,1.1229478,5.9096732e-05,7.37226e-05,0.00011289056,-8.0259066e-05,0,0,1
48307000,48153000,48155000,47.3977508,8.5456074,0,1.0,1.0,0.030724902,-0.04085737,0.043621723,-0.04448059,1.1233946,1.1238003,3.3613105e-05,5.9417136e-05,7.7656136e-05,-7.0995986e-05,0,0,1
48707000,48553000,48555000,47.3977508,8.5456074,0,1.0,1.0,0.019546922,-0.038217045,0.03292181,-0.04169679,1.1240128,1.1245502,1.3597075e-05,5.195117e-05,4.918544e-05,-6.2531624e-05,0,0,1
49107000,48953000,48955000,47.3977508,8.5456074,0,1.0,1.0,0.013704274,-0.03621312,0.024380682,-0.0392596,1.1245189,1.1251558,6.680443e-06,4.6620742e-05,3.0294328e-05,-5.546012e-05,0,0,1
49507000,49353000,49355000,47.3977508,8.5456074,0,1.0,1.0,0.008008686,-0.036153357,0.017104238,-0.03787905,1.1249306,1.125687,2.2806403e-06,4.6445068e-05,1.7843799e-05,-5.145343e-05,0,0,1
49907000,49753000,49755000,47.3977508,8.5456074,0,1.0,1.0,-0.0023385526,-0.02926346,0.008462997,-0.0340499,1.1252849,1.1261417,1.9439801e-07,3.0417135e-05,9.826822e-06,-4.2103966e-05,0,0,1
50307000,50153000,50155000,47.3977508,8.5456074,0,1.0,1.0,-0.009472295,-0.025357634,0.000491756,-0.03018667,1.1255631,1.1264966,3.1886036e-06,2.283219e-05,4.042188e-06,-3.353873e-05,0,0,1
