timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
27503000,27483000,6620172,487.84927,95600.93,15.0,1.1556073,0,2
27567000,27547000,6620172,487.8399,95601.055,15.0,1.1556088,0,2
27631000,27608333,6620172,487.90094,95600.35,15.0,1.1556003,0,2
27691000,27671000,6620172,487.95258,95599.76,15.0,1.1555932,0,2
27755000,27735000,6620172,487.87744,95600.59,15.0,1.1556033,0,2
27819000,27799000,6620172,487.87744,95600.62,15.0,1.1556035,0,2
27883000,27861666,6620172,487.86337,95600.77,15.0,1.1556054,0,2
27947000,27924333,6620172,487.8211,95601.23,15.0,1.1556109,0,2
28007000,27987000,6620172,487.85867,95600.82,15.0,1.155606,0,2
28071000,28051000,6620172,487.8258,95601.21,15.0,1.1556107,0,2
28135000,28113666,6620172,487.86337,95600.79,15.0,1.1556057,0,2
28199000,28176333,6620172,487.77887,95601.74,15.0,1.1556172,0,2
28259000,28239000,6620172,487.85397,95600.87,15.0,1.1556066,0,2
28323000,28303000,6620172,487.86807,95600.71,15.0,1.1556047,0,2
28387000,28365666,6620172,487.8399,95601.02,15.0,1.1556085,0,2
28451000,28428333,6620172,487.8211,95601.23,15.0,1.1556109,0,2
