timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
34135000,34114200,197388,0.011493894,-0.21731365,0.42997885,0
34223000,34186000,197388,0.007843719,-0.21566021,0.42955863,0
34279000,34257400,197388,0.008930202,-0.21433114,0.42882386,0
34367000,34329000,197388,0.010452958,-0.2151736,0.42687732,0
34423000,34400600,197388,0.009631794,-0.217346,0.427991,0
34511000,34472000,197388,0.010061752,-0.2141429,0.42843854,0
34567000,34543800,197388,0.009924379,-0.21379717,0.42827758,0
34655000,34615000,197388,0.0072824857,-0.21519613,0.43012577,0
34707000,34686200,197388,0.010468766,-0.21408366,0.42640838,0
34795000,34758000,197388,0.008782881,-0.21791032,0.4285942,0
34851000,34829400,197388,0.010863334,-0.21508305,0.4289384,0
34939000,34900000,197388,0.009806143,-0.21617267,0.42593727,0
34983000,34967000,197388,0.0107200965,-0.21310325,0.43047225,0
35083000,35038555,197388,0.0098677175,-0.21250468,0.43029895,0
35127000,35109000,197388,0.012137918,-0.22055669,0.4264858,0
35215000,35176000,197388,0.0113563435,-0.2167709,0.42969656,0
35267000,35247000,197388,0.0074072867,-0.21752155,0.4301301,0
35359000,35319000,197388,0.008953208,-0.21687709,0.42819425,0
35411000,35390200,197388,0.0105027575,-0.21825497,0.4248291,0
35499000,35462000,197388,0.010138492,-0.21683815,0.43242785,0
35555000,35533400,197388,0.0076002143,-0.21473761,0.4289858,0
35643000,35605000,197388,0.011520153,-0.21434604,0.4302636,0
35699000,35675800,197388,0.011105577,-0.21525355,0.4274436,0
35787000,35748000,197388,0.010189638,-0.21598537,0.430645,0
35843000,35819800,197388,0.009433423,-0.21783026,0.43001857,0
35931000,35891000,197388,0.012346246,-0.216373,0.4271448,0
35983000,35962200,197388,0.011354255,-0.21602826,0.43208447,0
36071000,36034000,197388,0.00944276,-0.21653734,0.4277319,0
36127000,36105400,197388,0.009919109,-0.21814565,0.42816517,0
36215000,36176500,197388,0.009480475,-0.21558711,0.43018466,0
36271000,36248600,197388,0.0114764385,-0.21572812,0.4285966,0
36359000,36319500,197388,0.009470266,-0.21692066,0.43034464,0
36415000,36391800,197388,0.0093132425,-0.21543455,0.4279112,0
36503000,36463000,197388,0.010542784,-0.21592422,0.429424,0
36555000,36534200,197388,0.010338116,-0.21854566,0.42523456,0
36643000,36605500,197388,0.009262799,-0.21592402,0.42864633,0
36699000,36677400,197388,0.0076999674,-0.2167306,0.42949486,0
36787000,36749000,197388,0.009962125,-0.21556628,0.42697424,0
36843000,36820600,197388,0.014462381,-0.21724308,0.42877612,0
36931000,36892000,197388,0.0116038695,-0.21523805,0.42844307,0
36987000,36963800,197388,0.0084678745,-0.21308759,0.43045565,0
37075000,37035000,197388,0.011869961,-0.21671405,0.42794952,0
37127000,37106200,197388,0.008208001,-0.21812189,0.4283732,0
37215000,37178000,197388,0.01132637,-0.21626724,0.4265192,0
37271000,37249400,197388,0.007535574,-0.21467367,0.4289252,0
37359000,37321000,197388,0.009654341,-0.21502694,0.43134916,0
37415000,37392600,197388,0.009792191,-0.21798296,0.428648,0
37503000,37463500,197388,0.011226084,-0.21755072,0.42949256,0
37559000,37535800,197388,0.012174814,-0.21808593,0.42914352,0
37647000,37607000,197388,0.008489486,-0.21885978,0.4286508,0
37699000,37678200,197388,0.009673043,-0.21418665,0.43015143,0
37787000,37750000,197388,0.007996594,-0.2171788,0.42976883,0
37843000,37820600,197388,0.0070980513,-0.21468508,0.42922473,0
37919000,37887571,197388,0.010996555,-0.21304098,0.42913046,0
37987000,37959000,197388,0.010685785,-0.21476051,0.43009472,0
38063000,38030428,197388,0.009868352,-0.21723652,0.42759365,0
38127000,38101666,197388,0.009558713,-0.21719216,0.43028852,0
38207000,38173285,197388,0.009321679,-0.21738496,0.42824844,0
38271000,38245000,197388,0.009965838,-0.21596913,0.43110868,0
38351000,38316714,197388,0.0105440235,-0.21539849,0.427652,0
38415000,38387666,197388,0.014076544,-0.21655157,0.43013966,0
38483000,38454333,197388,0.010502983,-0.21503681,0.4287969,0
38559000,38525285,197388,0.009454506,-0.21732998,0.42920625,0
38623000,38597000,197388,0.0087554995,-0.21681629,0.42845482,0
38703000,38668714,197388,0.009493867,-0.21914841,0.4308905,0
38767000,38739666,197388,0.008058397,-0.21566491,0.42976898,0
38843000,38811000,197388,0.0077836933,-0.21562663,0.43025383,0
38911000,38883000,197388,0.00955452,-0.217078,0.4313702,0
38987000,38954428,197388,0.0090530235,-0.2181505,0.43044007,0
39055000,39026333,197388,0.009958675,-0.21940652,0.43117353,0
39131000,39097285,197388,0.011644066,-0.21262935,0.43149513,0
39195000,39168333,197388,0.010622929,-0.2150651,0.42945373,0
39263000,39235000,197388,0.009532668,-0.21542558,0.42831755,0
39339000,39306428,197388,0.00954357,-0.21875077,0.42870826,0
39407000,39378333,197388,0.011097963,-0.22017479,0.4319703,0
39483000,39449285,197388,0.010562631,-0.21628097,0.43007186,0
