timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
650552000,650400000,1.2561979,0.0011841519,1.305433,1.3018475,1.305426,1.3054283,1.3054295,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
650560000,650408000,1.2561979,0.0011841519,1.3083255,1.3047402,1.3083187,1.308321,1.308322,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
650568000,650416000,1.2561979,0.0011841519,1.3113489,1.3077637,1.311342,1.3113444,1.3113456,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
650576000,650424000,1.2561979,0.0011841519,1.314259,1.3106738,1.3142523,1.3142545,1.3142555,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
650584000,650432000,1.2561979,0.0011841519,1.3171438,1.3135586,1.317137,1.3171394,1.3171405,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
650592000,650440000,1.2561979,0.0011841519,1.3200154,1.3164303,1.3200088,1.3200109,1.320012,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
650600000,650448000,1.2561979,0.0011841519,1.3228657,1.3192805,1.3228587,1.322861,1.3228621,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
650608000,650456000,1.2561979,0.0011841519,1.3255818,1.3219967,1.3255751,1.3255774,1.3255786,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
650616000,650464000,1.2561979,0.0011841519,1.3284783,1.324893,1.3284715,1.3284738,1.3284748,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
650624000,650472000,1.2561979,0.0011841519,1.3312075,1.3276219,1.3312006,1.331203,1.331204,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
