timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
70136000,70136000,1310988,1310988,1.5978985e-05,-1.1717968e-05,3.3023174e-05,5.7460842e-05,-5.7460165e-05,-0.03892015,4000,4000,0,0,0,1
70636000,70636000,1310988,1310988,-2.9827463e-05,1.9174711e-05,1.1717852e-05,-4.3095635e-05,0.000158018,-0.03921224,4000,4000,0,0,0,1
71136000,71136000,1310988,1310988,-5.326372e-06,2.2370581e-05,1.3848378e-05,-0.00015322893,7.182675e-05,-0.0391452,4000,4000,0,0,0,1
71636000,71636000,1310988,1310988,-3.1957938e-05,-7.243798e-05,1.5979078e-05,0.00022505499,-8.140217e-05,-0.039327163,4000,4000,0,0,0,1
72136000,72136000,1310988,1310988,5.3263016e-06,-2.3435847e-05,9.587323e-06,0.00025857383,0.0002681513,-0.039710235,4000,4000,0,0,0,1
72636000,72636000,1310988,1310988,3.8349404e-05,5.3263248e-05,3.3023305e-05,0.0003782839,0.000110133966,-0.03896324,4000,4000,0,0,0,1
73136000,73136000,1310988,1310988,-1.27831045e-05,-1.0652714e-06,3.5153756e-05,0.00044532158,-5.2671763e-05,-0.039240967,4000,4000,0,0,0,1
73636000,73636000,1310988,1310988,-3.941486e-05,-4.2610467e-05,1.1718084e-05,0.000272939,0.000119710785,-0.039308008,4000,4000,0,0,0,1
74136000,74136000,1310988,1310988,4.5806337e-05,-4.1545474e-05,4.687154e-05,-0.00040701436,9.0980364e-05,-0.039403778,4000,4000,0,0,0,1
74636000,74636000,1310988,1310988,-2.5566182e-05,-1.0652751e-05,-4.5806442e-05,0.00067995343,6.224993e-05,-0.03930322,4000,4000,0,0,0,1
75136000,75136000,1310988,1310988,-1.917479e-05,4.2609863e-06,-5.4328484e-05,0.00010055649,-4.7877247e-06,-0.03893451,4000,4000,0,0,0,1
