timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err,check_fail_spoofed_gps
50424000,50270000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
50832000,50674000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
51232000,51074000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
51632000,51478000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
52032000,51874000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
52432000,52274000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
52832000,52674000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
53232000,53074000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
53632000,53474000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
54032000,53874000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
54432000,54274000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
54832000,54674000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
55232000,55074000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
55632000,55474000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
56032000,55874000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
56432000,56274000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
56832000,56678000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
57232000,57074000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
57632000,57474000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
58024000,57870000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
58432000,58274000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
58832000,58674000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
59232000,59074000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
59632000,59474000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
60032000,59874000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
60432000,60274000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
60832000,60674000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
61224000,61070000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
61632000,61474000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
62032000,61874000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
62432000,62274000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
62832000,62674000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
63232000,63074000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
63632000,63474000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
64032000,63874000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
64432000,64278000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
64832000,64674000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
65232000,65074000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
65632000,65474000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
66032000,65874000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
66432000,66274000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
66832000,66674000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
67232000,67074000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
67632000,67474000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
68032000,67874000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
68432000,68274000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
68832000,68674000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
69232000,69074000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
69632000,69474000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
70032000,69874000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
70432000,70274000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
70824000,70670000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
71232000,71074000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
71632000,71474000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
72032000,71874000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
72232000,72074000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
72632000,72474000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
73032000,72874000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
73432000,73274000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
73832000,73674000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
74232000,74074000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
74632000,74474000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
75032000,74874000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
75432000,75274000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
75832000,75674000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
76232000,76074000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
76632000,76474000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
77032000,76874000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
77432000,77274000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
77832000,77674000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
78232000,78074000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
78632000,78474000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
79032000,78874000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
79432000,79274000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
79832000,79674000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
80232000,80074000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
80632000,80474000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
81032000,80874000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
81432000,81274000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
81832000,81674000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
82232000,82074000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
82632000,82474000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
83032000,82874000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
83432000,83274000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
83832000,83674000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
84232000,84074000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
84632000,84474000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
85032000,84874000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
85432000,85274000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
85832000,85674000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
86232000,86074000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
86632000,86474000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
87032000,86874000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
87432000,87274000,3.0163268e-05,0.0006988526,0.0011224635,1,0,0,0,0,0,0,0,0,0,0,0
