timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
48120000,48120000,197388,0.011106858,-0.21248767,0.42821077,11.832727,0
49112000,49112000,197388,0.010659064,-0.21307074,0.42494756,11.832727,0
50112000,50112000,197388,0.014900769,-0.2100499,0.43175027,11.832727,0
51120000,51120000,197388,0.008625037,-0.21322747,0.42831004,11.832727,0
52116000,52116000,197388,0.009409041,-0.21557204,0.4305849,11.832727,0
53108000,53108000,197388,0.010263514,-0.2141673,0.43444532,11.832727,0
54120000,54120000,197388,0.017112585,-0.20932223,0.43520314,11.832727,0
55116000,55116000,197388,0.008975932,-0.22027645,0.42730105,11.832727,0
56112000,56112000,197388,0.009748376,-0.22301151,0.43077958,11.832727,0
57120000,57120000,197388,0.0065052886,-0.2165469,0.43429318,11.832727,0
58116000,58116000,197388,0.012299979,-0.21835463,0.42837578,11.832727,0
59112000,59112000,197388,0.0067347516,-0.22132783,0.4311113,11.832727,0
60120000,60120000,197388,0.0131769255,-0.21745606,0.42539355,11.832727,0
61116000,61116000,197388,0.011635117,-0.21953894,0.4320262,11.832727,0
62112000,62112000,197388,0.010502581,-0.21639678,0.43308178,11.832727,0
63120000,63120000,197388,0.010565558,-0.21726382,0.43662226,11.832727,0
64116000,64116000,197388,0.0044855825,-0.21909027,0.4306271,11.832727,0
65112000,65112000,197388,0.013270671,-0.21220505,0.43762434,11.832727,0
66120000,66120000,197388,0.0066711456,-0.21269996,0.42960033,11.832727,0
67112000,67112000,197388,0.010570866,-0.21733692,0.42866915,11.832727,0
68112000,68112000,197388,0.00945474,-0.21475902,0.4265071,11.832727,0
69120000,69120000,197388,0.004839928,-0.20715643,0.42476702,11.832727,0
70116000,70116000,197388,0.00598355,-0.21736695,0.42956984,11.832727,0
71112000,71112000,197388,0.012478541,-0.21756324,0.4320996,11.832727,0
72120000,72120000,197388,0.007993929,-0.21543965,0.43123245,11.832727,0
73116000,73116000,197388,0.008368593,-0.20842364,0.428091,11.832727,0
74112000,74112000,197388,0.01583207,-0.21761686,0.43461025,11.832727,0
75120000,75120000,197388,0.0034796859,-0.21831763,0.41957936,11.832727,0
76116000,76116000,197388,0.009871446,-0.21333715,0.42424032,11.832727,0
77112000,77112000,197388,0.0082958825,-0.21502806,0.4268468,11.832727,0
78120000,78120000,197388,0.014107514,-0.21805176,0.42415416,11.832727,0
79116000,79116000,197388,0.0062567014,-0.21751116,0.42820367,11.832727,0
80112000,80112000,197388,0.010949055,-0.2101466,0.4279745,11.832727,0
81120000,81120000,197388,0.01024947,-0.21340823,0.43393257,11.832727,0
82116000,82116000,197388,0.0021142124,-0.21464737,0.43037337,11.832727,0
83112000,83112000,197388,0.0035183886,-0.21032646,0.43551868,11.832727,0
84120000,84120000,197388,0.0064763394,-0.2126823,0.43031898,11.832727,0
85116000,85116000,197388,0.0093901595,-0.21904874,0.43181428,11.832727,0
86112000,86112000,197388,0.014094684,-0.21385217,0.42869022,11.832727,0
87120000,87120000,197388,0.00087377144,-0.21589294,0.43258804,11.832727,0
88116000,88116000,197388,0.001760977,-0.21763518,0.4341219,11.832727,0
89108000,89108000,197388,0.008290228,-0.21523969,0.43398073,11.832727,0
90120000,90120000,197388,0.0042716595,-0.21016337,0.42912325,11.832727,0
91116000,91116000,197388,0.009555989,-0.21541013,0.4313983,11.832727,0
92112000,92112000,197388,0.0143411085,-0.2161534,0.43249995,11.832727,0
93120000,93120000,197388,0.0071500978,-0.20992935,0.4325207,11.832727,0
94116000,94116000,197388,0.0096537685,-0.21881223,0.4266744,11.832727,0
95112000,95112000,197388,0.0070525273,-0.21829201,0.42808014,11.832727,0
96120000,96120000,197388,0.01192569,-0.22092295,0.43153247,11.832727,0
97116000,97116000,197388,0.008868569,-0.22222407,0.4362295,11.832727,0
98112000,98112000,197388,0.008655015,-0.2208601,0.42955014,11.832727,0
99116000,99116000,197388,0.01437438,-0.21765976,0.42831698,11.832727,0
100116000,100116000,197388,0.006769455,-0.21377783,0.42325518,11.832727,0
101112000,101112000,197388,0.008963851,-0.21880458,0.4287784,11.832727,0
102120000,102120000,197388,0.014839269,-0.21552593,0.42789504,11.832727,0
103116000,103116000,197388,0.010030169,-0.2198132,0.43223733,11.832727,0
104112000,104112000,197388,0.009808198,-0.21629968,0.4325706,11.832727,0
105120000,105120000,197388,0.011022311,-0.22042084,0.43000236,11.832727,0
106116000,106116000,197388,0.008802274,-0.2131895,0.43392193,11.832727,0
107112000,107112000,197388,0.0069977357,-0.21309134,0.4290204,11.832727,0
108120000,108120000,197388,0.007053925,-0.2185208,0.42689234,11.832727,0
109116000,109116000,197388,0.012283689,-0.2159344,0.42659244,11.832727,0
110112000,110112000,197388,0.005301596,-0.21460114,0.42948943,11.832727,0
111120000,111120000,197388,0.009479528,-0.22238442,0.42759216,11.832727,0
112112000,112112000,197388,0.015182378,-0.2167008,0.4323407,11.832727,0
113112000,113112000,197388,0.008097268,-0.21373336,0.4328898,11.832727,0
114120000,114120000,197388,0.004580252,-0.22174612,0.43657723,11.832727,0
115116000,115116000,197388,0.0066592414,-0.21733622,0.43368575,11.832727,0
116112000,116112000,197388,0.006603315,-0.21603787,0.43115667,11.832727,0
117120000,117120000,197388,0.011542509,-0.21813706,0.4288094,11.832727,0
118116000,118116000,197388,0.0034633148,-0.21492141,0.42759296,11.832727,0
119112000,119112000,197388,0.0088138925,-0.21368903,0.4311127,11.832727,0
120120000,120120000,197388,0.008190582,-0.21857186,0.4283107,11.832727,0
121116000,121116000,197388,0.0031311272,-0.21556908,0.42680314,11.832727,0
122112000,122112000,197388,0.007244231,-0.2175136,0.430099,11.832727,0
123120000,123120000,197388,0.010946846,-0.21519218,0.4307481,11.832727,0
124116000,124116000,197388,0.0066384026,-0.21594378,0.43174285,11.832727,0
125112000,125112000,197388,0.012862305,-0.21430936,0.428634,11.832727,0
126120000,126120000,197388,0.008835325,-0.21055342,0.4291502,11.832727,0
127112000,127112000,197388,0.0066467435,-0.21588644,0.43181822,11.832727,0
128112000,128112000,197388,0.009892393,-0.21072812,0.43452382,11.832727,0
129120000,129120000,197388,0.0032609499,-0.21585052,0.42696354,11.832727,0
130116000,130116000,197388,0.012550731,-0.22529699,0.43082872,11.832727,0
131112000,131112000,197388,0.010805359,-0.21572089,0.43212435,11.832727,0
132120000,132120000,197388,0.010570216,-0.21513094,0.42823848,11.832727,0
133116000,133116000,197388,0.009599191,-0.21365167,0.43488488,11.832727,0
134112000,134112000,197388,0.013163833,-0.21402273,0.43128616,11.832727,0
135120000,135120000,197388,0.0070263045,-0.21458934,0.42604488,11.832727,0
136116000,136116000,197388,0.010790763,-0.2178666,0.42937168,11.832727,0
137112000,137112000,197388,0.016378198,-0.22008555,0.42966235,11.832727,0
138120000,138120000,197388,0.005744501,-0.21226373,0.4280968,11.832727,0
139116000,139116000,197388,0.0062936307,-0.21352307,0.43731356,11.832727,0
140112000,140112000,197388,0.012659207,-0.2162425,0.42189726,11.832727,0
141120000,141120000,197388,0.007406714,-0.21162625,0.4333962,11.832727,0
142116000,142116000,197388,0.005361713,-0.22326577,0.43068558,11.832727,0
143112000,143112000,197388,0.011639915,-0.21796311,0.42796138,11.832727,0
144120000,144120000,197388,0.007712233,-0.21133031,0.43161333,11.832727,0
145112000,145112000,197388,0.011363322,-0.22195344,0.4279065,11.832727,0
146112000,146112000,197388,0.0060406607,-0.21169078,0.42968673,11.832727,0
147120000,147120000,197388,0.008156956,-0.20620699,0.43066105,11.832727,0
148116000,148116000,197388,0.0118145095,-0.21533424,0.4304437,11.832727,0
149112000,149112000,197388,0.011946755,-0.21114779,0.42664948,11.832727,0
150120000,150120000,197388,0.009970951,-0.21993105,0.42934057,11.832727,0
151112000,151112000,197388,0.016379964,-0.21729866,0.43107343,11.832727,0
152112000,152112000,197388,0.005357307,-0.20999376,0.4329445,11.832727,0
153120000,153120000,197388,0.007591175,-0.22109288,0.429575,11.832727,0
154116000,154116000,197388,0.014668531,-0.2201582,0.43158713,11.832727,0
155112000,155112000,197388,0.015781485,-0.21583422,0.4331744,11.832727,0
156120000,156120000,197388,0.012079494,-0.22434261,0.4313043,11.832727,0
157116000,157116000,197388,0.009375789,-0.21924183,0.43814817,11.832727,0
158112000,158112000,197388,0.011876734,-0.21052656,0.42619658,11.832727,0
159120000,159120000,197388,0.0018880783,-0.21420607,0.42782348,11.832727,0
160116000,160116000,197388,0.0052079125,-0.21723576,0.42988548,11.832727,0
161112000,161112000,197388,0.002257264,-0.21981476,0.4353658,11.832727,0
162120000,162120000,197388,0.014538698,-0.21532507,0.41935095,11.832727,0
163116000,163116000,197388,0.010660944,-0.21661548,0.4322845,11.832727,0
164112000,164112000,197388,0.0060128933,-0.2171391,0.4309628,11.832727,0
165120000,165120000,197388,0.011633563,-0.21135695,0.4292623,11.832727,0
166116000,166116000,197388,0.0067391256,-0.21746781,0.4332028,11.832727,0
167112000,167112000,197388,0.009455785,-0.21626692,0.4309999,11.832727,0
168120000,168120000,197388,0.007955621,-0.21838002,0.4303566,11.832727,0
169116000,169116000,197388,0.0057827043,-0.2129717,0.4223885,11.832727,0
170108000,170108000,197388,0.009554935,-0.21965341,0.43146375,11.832727,0
171120000,171120000,197388,0.008033379,-0.22421058,0.42523208,11.832727,0
172116000,172116000,197388,0.013268613,-0.21423101,0.4222312,11.832727,0
173112000,173112000,197388,0.007928738,-0.21633142,0.4279006,11.832727,0
174120000,174120000,197388,0.01414323,-0.21345863,0.43500316,11.832727,0
175116000,175116000,197388,0.011038996,-0.21956,0.42318085,11.832727,0
176112000,176112000,197388,0.009465594,-0.21390922,0.43043563,11.832727,0
177120000,177120000,197388,0.0050483816,-0.21614467,0.4310075,11.832727,0
178116000,178116000,197388,0.00056684326,-0.2163633,0.4337981,11.832727,0
179112000,179112000,197388,0.002998832,-0.2171112,0.42970595,11.832727,0
180120000,180120000,197388,0.009082462,-0.21104573,0.42855376,11.832727,0
