timestamp,imbalanced_prop_metric,motor_failure_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
43504000,7.8726356e-05,0,0,0,0,0,0,0,0,0
44008000,-0.00034487183,0,0,0,0,0,0,0,0,0
44512000,0.0007398186,0,0,0,0,0,0,0,0,0
45016000,8.525967e-05,0,0,0,0,0,0,0,0,0
45520000,0.00029274632,0,0,0,0,0,0,0,0,0
46024000,0.00040130664,0,0,0,0,0,0,0,0,0
46528000,0.00011666035,0,0,0,0,0,0,0,0,0
47032000,0.0006677244,0,0,0,0,0,0,0,0,0
47536000,-0.00035535914,0,0,0,0,0,0,0,0,0
48040000,-0.0017458248,0,0,0,0,0,0,0,0,0
48544000,-0.0017955687,0,0,0,0,0,0,0,0,0
49048000,-0.0012466474,0,0,0,0,0,0,0,0,0
49552000,-0.0007724722,0,0,0,0,0,0,0,0,0
50056000,-0.001218673,0,0,0,0,0,0,0,0,0
50560000,-0.0010791969,0,0,0,0,0,0,0,0,0
51064000,-0.0027388048,0,0,0,0,0,0,0,0,0
51568000,-0.0026019192,0,0,0,0,0,0,0,0,0
52072000,-0.0032027666,0,0,0,0,0,0,0,0,0
52576000,-0.0022703984,0,0,0,0,0,0,0,0,0
53080000,-0.002465279,0,0,0,0,0,0,0,0,0
53584000,-0.0031425175,0,0,0,0,0,0,0,0,0
54088000,-0.0024385196,0,0,0,0,0,0,0,0,0
54592000,-0.00074295176,0,0,0,0,0,0,0,0,0
55096000,-0.0015031741,0,0,0,0,0,0,0,0,0
55600000,-0.0009923519,0,0,0,0,0,0,0,0,0
56104000,-0.0009347422,0,0,0,0,0,0,0,0,0
56608000,0.0004398296,0,0,0,0,0,0,0,0,0
57112000,0.00027353218,0,0,0,0,0,0,0,0,0
57616000,9.4456336e-05,0,0,0,0,0,0,0,0,0
58120000,0.00066083163,0,0,0,0,0,0,0,0,0
58624000,-0.00037363885,0,0,0,0,0,0,0,0,0
59128000,-0.000109774584,0,0,0,0,0,0,0,0,0
59632000,0.00059953175,0,0,0,0,0,0,0,0,0
60136000,0.0011569846,0,0,0,0,0,0,0,0,0
60640000,0.001156603,0,0,0,0,0,0,0,0,0
61144000,0.0020617892,0,0,0,0,0,0,0,0,0
61648000,0.0026755044,0,0,0,0,0,0,0,0,0
62152000,0.0031560368,0,0,0,0,0,0,0,0,0
62656000,0.0031043878,0,0,0,0,0,0,0,0,0
63160000,0.0022705477,0,0,0,0,0,0,0,0,0
63664000,0.0017656401,0,0,0,0,0,0,0,0,0
64168000,0.001570536,0,0,0,0,0,0,0,0,0
64672000,0.0025599364,0,0,0,0,0,0,0,0,0
65176000,0.002780771,0,0,0,0,0,0,0,0,0
65680000,0.0031217472,0,0,0,0,0,0,0,0,0
66184000,0.0033497044,0,0,0,0,0,0,0,0,0
66688000,0.00263785,0,0,0,0,0,0,0,0,0
67192000,0.0026094732,0,0,0,0,0,0,0,0,0
67696000,0.00252781,0,0,0,0,0,0,0,0,0
68200000,0.0017225203,0,0,0,0,0,0,0,0,0
68704000,8.825009e-05,0,0,0,0,0,0,0,0,0
69208000,-0.00013660746,0,0,0,0,0,0,0,0,0
69712000,0.0005085422,0,0,0,0,0,0,0,0,0
70216000,-0.00017507095,0,0,0,0,0,0,0,0,0
70720000,-0.00014375191,0,0,0,0,0,0,0,0,0
71224000,0.00048544648,0,0,0,0,0,0,0,0,0
71728000,0.0005901638,0,0,0,0,0,0,0,0,0
72232000,-0.000113774746,0,0,0,0,0,0,0,0,0
72736000,-0.0008040311,0,0,0,0,0,0,0,0,0
73240000,-0.015492047,0,0,0,0,0,0,0,0,0
73744000,-0.013269919,0,0,0,0,0,0,0,0,0
74248000,-0.012189281,0,0,0,0,0,0,0,0,0
74752000,-0.010645861,0,0,0,0,0,0,0,0,0
75256000,-0.01058836,0,0,0,0,0,0,0,0,0
75760000,-0.009196244,0,0,0,0,0,0,0,0,0
76264000,-0.008579166,0,0,0,0,0,0,0,0,0
76768000,-0.007822061,0,0,0,0,0,0,0,0,0
77272000,-0.006003242,0,0,0,0,0,0,0,0,0
77776000,-0.0039082314,0,0,0,0,0,0,0,0,0
78280000,-0.0039277705,0,0,0,0,0,0,0,0,0
78784000,-0.003508396,0,0,0,0,0,0,0,0,0
79288000,-0.0028020078,0,0,0,0,0,0,0,0,0
79792000,-0.0038952017,0,0,0,0,0,0,0,0,0
80296000,-0.0044138636,0,0,0,0,0,0,0,0,0
80800000,-0.004825315,0,0,0,0,0,0,0,0,0
81304000,-0.005043818,0,0,0,0,0,0,0,0,0
81808000,-0.003042108,0,0,0,0,0,0,0,0,0
82312000,-0.0030618391,0,0,0,0,0,0,0,0,0
82816000,-0.0021620425,0,0,0,0,0,0,0,0,0
83320000,-0.0026406678,0,0,0,0,0,0,0,0,0
83824000,-0.002021336,0,0,0,0,0,0,0,0,0
84328000,-0.0016886238,0,0,0,0,0,0,0,0,0
84832000,-0.0015079246,0,0,0,0,0,0,0,0,0
85336000,-0.0021669073,0,0,0,0,0,0,0,0,0
85840000,-0.0029486478,0,0,0,0,0,0,0,0,0
86344000,-0.0025360237,0,0,0,0,0,0,0,0,0
86848000,-0.002455607,0,0,0,0,0,0,0,0,0
87352000,-0.0015043027,0,0,0,0,0,0,0,0,0
87856000,-0.0016423963,0,0,0,0,0,0,0,0,0
88360000,-0.0017671576,0,0,0,0,0,0,0,0,0
88864000,-0.0016203178,0,0,0,0,0,0,0,0,0
89368000,-0.0013953062,0,0,0,0,0,0,0,0,0
89872000,-0.0014615182,0,0,0,0,0,0,0,0,0
90376000,-0.0015106815,0,0,0,0,0,0,0,0,0
90880000,-0.016958576,0,0,0,0,0,0,0,0,0
91384000,-0.016432691,0,0,0,0,0,0,0,0,0
91888000,-0.015168199,0,0,0,0,0,0,0,0,0
92392000,-0.013775516,0,0,0,0,0,0,0,0,0
92896000,-0.012940932,0,0,0,0,0,0,0,0,0
93400000,-0.01046275,0,0,0,0,0,0,0,0,0
93904000,-0.01015186,0,0,0,0,0,0,0,0,0
94408000,-0.009674416,0,0,0,0,0,0,0,0,0
94912000,-0.009219904,0,0,0,0,0,0,0,0,0
95416000,-0.008935332,0,0,0,0,0,0,0,0,0
95920000,-0.008551427,0,0,0,0,0,0,0,0,0
96424000,-0.00770606,0,0,0,0,0,0,0,0,0
96928000,-0.0063826106,0,0,0,0,0,0,0,0,0
97432000,-0.006185607,0,0,0,0,0,0,0,0,0
97936000,-0.005225344,0,0,0,0,0,0,0,0,0
98440000,-0.0050800596,0,0,0,0,0,0,0,0,0
98944000,-0.0053725033,0,0,0,0,0,0,0,0,0
99448000,-0.0038068623,0,0,0,0,0,0,0,0,0
99952000,-0.0034416472,0,0,0,0,0,0,0,0,0
100456000,-0.0034497972,0,0,0,0,0,0,0,0,0
100960000,-0.0025979918,0,0,0,0,0,0,0,0,0
101464000,-0.002714279,0,0,0,0,0,0,0,0,0
101968000,-0.0028525703,0,0,0,0,0,0,0,0,0
102472000,-0.0034292275,0,0,0,0,0,0,0,0,0
102976000,-0.0027592927,0,0,0,0,0,0,0,0,0
103480000,-0.0022089907,0,0,0,0,0,0,0,0,0
103984000,-0.0018719021,0,0,0,0,0,0,0,0,0
104488000,-0.0007419549,0,0,0,0,0,0,0,0,0
104992000,-0.00046652643,0,0,0,0,0,0,0,0,0
105496000,-7.513513e-05,0,0,0,0,0,0,0,0,0
106000000,-0.00017033293,0,0,0,0,0,0,0,0,0
106504000,-0.0007874691,0,0,0,0,0,0,0,0,0
107008000,0.00030158847,0,0,0,0,0,0,0,0,0
107512000,-0.00058191863,0,0,0,0,0,0,0,0,0
108016000,-0.00035292437,0,0,0,0,0,0,0,0,0
108520000,0.0006153211,0,0,0,0,0,0,0,0,0
109024000,0.00088468794,0,0,0,0,0,0,0,0,0
109528000,0.00034492454,0,0,0,0,0,0,0,0,0
110032000,-0.014494693,0,0,0,0,0,0,0,0,0
110536000,-0.012880617,0,0,0,0,0,0,0,0,0
111040000,-0.01128916,0,0,0,0,0,0,0,0,0
111544000,-0.010445607,0,0,0,0,0,0,0,0,0
112048000,-0.008780727,0,0,0,0,0,0,0,0,0
112552000,-0.008204026,0,0,0,0,0,0,0,0,0
113056000,-0.008149444,0,0,0,0,0,0,0,0,0
113560000,-0.006614064,0,0,0,0,0,0,0,0,0
114064000,-0.0067713,0,0,0,0,0,0,0,0,0
114568000,-0.0073233596,0,0,0,0,0,0,0,0,0
115072000,-0.0066730888,0,0,0,0,0,0,0,0,0
115576000,-0.005964473,0,0,0,0,0,0,0,0,0
116080000,-0.0047413576,0,0,0,0,0,0,0,0,0
116584000,-0.004546563,0,0,0,0,0,0,0,0,0
117088000,-0.0050721774,0,0,0,0,0,0,0,0,0
117592000,-0.004556292,0,0,0,0,0,0,0,0,0
118096000,-0.004714394,0,0,0,0,0,0,0,0,0
118600000,-0.0040641446,0,0,0,0,0,0,0,0,0
119104000,-0.0047005177,0,0,0,0,0,0,0,0,0
119608000,-0.0028369955,0,0,0,0,0,0,0,0,0
120112000,-0.0020127827,0,0,0,0,0,0,0,0,0
120616000,-0.0023917803,0,0,0,0,0,0,0,0,0
121120000,-0.0024947007,0,0,0,0,0,0,0,0,0
121624000,-0.0007738208,0,0,0,0,0,0,0,0,0
122128000,-0.0005897233,0,0,0,0,0,0,0,0,0
122632000,-0.00024307863,0,0,0,0,0,0,0,0,0
123136000,0.0010412344,0,0,0,0,0,0,0,0,0
123640000,0.0007937157,0,0,0,0,0,0,0,0,0
124144000,0.0009273131,0,0,0,0,0,0,0,0,0
124648000,0.00033790845,0,0,0,0,0,0,0,0,0
125152000,0.0013550213,0,0,0,0,0,0,0,0,0
125656000,0.0007109664,0,0,0,0,0,0,0,0,0
126160000,0.001530966,0,0,0,0,0,0,0,0,0
126664000,0.0019326692,0,0,0,0,0,0,0,0,0
127168000,0.0021795225,0,0,0,0,0,0,0,0,0
127672000,0.0032137001,0,0,0,0,0,0,0,0,0
128176000,0.003673733,0,0,0,0,0,0,0,0,0
128680000,0.0035943515,0,0,0,0,0,0,0,0,0
129184000,-0.011986759,0,0,0,0,0,0,0,0,0
129688000,-0.011947421,0,0,0,0,0,0,0,0,0
130192000,-0.010916603,0,0,0,0,0,0,0,0,0
130696000,-0.009924444,0,0,0,0,0,0,0,0,0
131200000,-0.008439694,0,0,0,0,0,0,0,0,0
131704000,-0.00825411,0,0,0,0,0,0,0,0,0
132208000,-0.0077631976,0,0,0,0,0,0,0,0,0
132712000,-0.007473716,0,0,0,0,0,0,0,0,0
133216000,-0.007931287,0,0,0,0,0,0,0,0,0
133720000,-0.0068694283,0,0,0,0,0,0,0,0,0
134224000,-0.006827394,0,0,0,0,0,0,0,0,0
134728000,-0.0066993833,0,0,0,0,0,0,0,0,0
135232000,-0.005817356,0,0,0,0,0,0,0,0,0
135736000,-0.00402241,0,0,0,0,0,0,0,0,0
136240000,-0.0033432962,0,0,0,0,0,0,0,0,0
136744000,-0.0027119245,0,0,0,0,0,0,0,0,0
137248000,-0.0028640595,0,0,0,0,0,0,0,0,0
137752000,-0.0028231584,0,0,0,0,0,0,0,0,0
138256000,-0.0025292498,0,0,0,0,0,0,0,0,0
138760000,-0.0030290298,0,0,0,0,0,0,0,0,0
139264000,-0.0039311964,0,0,0,0,0,0,0,0,0
139768000,-0.0050698835,0,0,0,0,0,0,0,0,0
140272000,-0.004267426,0,0,0,0,0,0,0,0,0
140776000,-0.003590021,0,0,0,0,0,0,0,0,0
141280000,-0.0031345615,0,0,0,0,0,0,0,0,0
141784000,-0.0031966507,0,0,0,0,0,0,0,0,0
142288000,-0.0028546597,0,0,0,0,0,0,0,0,0
142792000,-0.0021355508,0,0,0,0,0,0,0,0,0
143296000,-0.0019967132,0,0,0,0,0,0,0,0,0
143800000,-0.00083858625,0,0,0,0,0,0,0,0,0
144304000,-0.0010835581,0,0,0,0,0,0,0,0,0
144808000,-0.00060650194,0,0,0,0,0,0,0,0,0
145312000,-0.0007052104,0,0,0,0,0,0,0,0,0
145816000,0.00038703304,0,0,0,0,0,0,0,0,0
146320000,0.00011287206,0,0,0,0,0,0,0,0,0
146824000,0.00049716583,0,0,0,0,0,0,0,0,0
147328000,0.000258405,0,0,0,0,0,0,0,0,0
147832000,0.00043531,0,0,0,0,0,0,0,0,0
148336000,-0.01571587,0,0,0,0,0,0,0,0,0
148840000,-0.014116593,0,0,0,0,0,0,0,0,0
149344000,-0.012574861,0,0,0,0,0,0,0,0,0
149848000,-0.011393716,0,0,0,0,0,0,0,0,0
150352000,-0.01050614,0,0,0,0,0,0,0,0,0
150856000,-0.009429672,0,0,0,0,0,0,0,0,0
151360000,-0.008301008,0,0,0,0,0,0,0,0,0
151864000,-0.006553393,0,0,0,0,0,0,0,0,0
152368000,-0.0052133705,0,0,0,0,0,0,0,0,0
152872000,-0.0048425393,0,0,0,0,0,0,0,0,0
153376000,-0.003446366,0,0,0,0,0,0,0,0,0
153880000,-0.0033486378,0,0,0,0,0,0,0,0,0
154384000,-0.0033847643,0,0,0,0,0,0,0,0,0
154888000,-0.004209914,0,0,0,0,0,0,0,0,0
155392000,-0.0043695383,0,0,0,0,0,0,0,0,0
155896000,-0.0037017418,0,0,0,0,0,0,0,0,0
156400000,-0.002544914,0,0,0,0,0,0,0,0,0
156904000,-0.0021753947,0,0,0,0,0,0,0,0,0
157408000,-0.002288535,0,0,0,0,0,0,0,0,0
157912000,-0.0004377166,0,0,0,0,0,0,0,0,0
158416000,-0.0005872845,0,0,0,0,0,0,0,0,0
158920000,2.4703113e-05,0,0,0,0,0,0,0,0,0
159424000,-0.00035787345,0,0,0,0,0,0,0,0,0
159928000,-1.1359662e-05,0,0,0,0,0,0,0,0,0
160432000,0.0011009335,0,0,0,0,0,0,0,0,0
160936000,0.0012340458,0,0,0,0,0,0,0,0,0
161440000,0.0010705158,0,0,0,0,0,0,0,0,0
161944000,0.0014107589,0,0,0,0,0,0,0,0,0
162448000,0.0013992169,0,0,0,0,0,0,0,0,0
162952000,0.0008120385,0,0,0,0,0,0,0,0,0
163456000,-4.7745358e-05,0,0,0,0,0,0,0,0,0
163960000,-7.738199e-05,0,0,0,0,0,0,0,0,0
164464000,-2.8850467e-05,0,0,0,0,0,0,0,0,0
164968000,0.00028047786,0,0,0,0,0,0,0,0,0
165472000,0.00041338254,0,0,0,0,0,0,0,0,0
165976000,0.0011836217,0,0,0,0,0,0,0,0,0
166480000,0.0004801884,0,0,0,0,0,0,0,0,0
166984000,0.0010987009,0,0,0,0,0,0,0,0,0
167488000,-0.013082482,0,0,0,0,0,0,0,0,0
167992000,-0.011515409,0,0,0,0,0,0,0,0,0
168496000,-0.010450614,0,0,0,0,0,0,0,0,0
169000000,-0.010308542,0,0,0,0,0,0,0,0,0
169504000,-0.009526503,0,0,0,0,0,0,0,0,0
170008000,-0.0095849745,0,0,0,0,0,0,0,0,0
170512000,-0.008517167,0,0,0,0,0,0,0,0,0
171016000,-0.0078765405,0,0,0,0,0,0,0,0,0
171520000,-0.007662286,0,0,0,0,0,0,0,0,0
172024000,-0.006723985,0,0,0,0,0,0,0,0,0
172528000,-0.0056425203,0,0,0,0,0,0,0,0,0
173032000,-0.005136783,0,0,0,0,0,0,0,0,0
173536000,-0.0048485054,0,0,0,0,0,0,0,0,0
174040000,-0.0042786435,0,0,0,0,0,0,0,0,0
174544000,-0.0038837406,0,0,0,0,0,0,0,0,0
175048000,-0.0032782026,0,0,0,0,0,0,0,0,0
175552000,-0.0030108357,0,0,0,0,0,0,0,0,0
176056000,-0.0034119529,0,0,0,0,0,0,0,0,0
176560000,-0.0020627836,0,0,0,0,0,0,0,0,0
177064000,-0.0015956728,0,0,0,0,0,0,0,0,0
177568000,-0.0009584146,0,0,0,0,0,0,0,0,0
178072000,-0.0006497965,0,0,0,0,0,0,0,0,0
178576000,-0.00034019965,0,0,0,0,0,0,0,0,0
179080000,-7.0751266e-05,0,0,0,0,0,0,0,0,0
179584000,-0.0009837614,0,0,0,0,0,0,0,0,0
180088000,-0.00053393794,0,0,0,0,0,0,0,0,0
180592000,-0.0015841925,0,0,0,0,0,0,0,0,0
